weight;word;color;url
88;<subject, Films_set_in_Russia>;;
477;<subject, Films_about_terrorism_in_the_United_States>;;
101;<subject, 1963_films>;;
270;<subject, 1979_films>;;
69;<subject, Films_set_in_Switzerland>;;
629;<subject, Films_shot_in_Miami>;;
824;<subject, core#broader, 1990s_crime_films>;;
1520;<director, subject, Television_producers_from_California>;;
118;<starring, subject, Steppenwolf_Theatre_Company_players>;;
665;<subject, core#broader, American_comedy-drama_films>;;
256;<productionCompany, subject, Universal_Pictures>;;
178;<subject, core#broader, Crime_drama_films_by_decade>;;
97;<productionCompany, owner, Seagram>;;
299;<productionCompany, subject, Companies_based_in_Los_Angeles_County,_California>;;
82;<productionCompany, subject, Re-established_companies>;;
34;<productionCompany, owningCompany, Seagram>;;
81;<subject, core#broader, PolyGram_Filmed_Entertainment_films>;;
1046;<starring, subject, Jewish_American_male_actors>;;
772;<director, subject, American_television_writers>;;
262;<director, subject, Showrunners>;;
152;<starring, subject, Male_actors_from_Illinois>;;
814;<distributor, depiction, Foxstudiosentrance.jpg>;;
814;<distributor, sameAs, 153946522>;;
1839;<director, subject, Primetime_Emmy_Award_winners>;;
62;<starring, subject, Illinois_State_University_alumni>;;
789;<distributor, isPrimaryTopicOf, 20th_Century_Fox>;;
769;<distributor, wikiPageRedirects, 20th_Century_Studios>;;
763;<producer, occupation, Film_director>;;
327;<director, subject, American_male_television_writers>;;
157;<productionCompany, predecessor, Casablanca_Records>;;
104;<productionCompany, subject, 1999_disestablishments_in_California>;;
140;<productionCompany, owner, Philips>;;
1561;<cinematography, subject, British_cinematographers>;;
224;<starring, subject, Yale_School_of_Drama_alumni>;;
804;<director, subject, Writers_from_Chicago>;;
2341;<studio, type, Subsidiary>;;
70;<productionCompany, subject, Defunct_companies_based_in_London>;;
70;<productionCompany, subject, Entertainment_companies_established_in_1980>;;
1262;<starring, subject, Film_directors_from_Los_Angeles>;;
248;<cinematography, organization, British_Society_of_Cinematographers>;;
85;<productionCompany, successor, Universal_Pictures>;;
115;<starring, subject, Actresses_from_Chicago>;;
1180;<subject, core#broader, American_crime_films>;;
123;<cinematography, subject, Alumni_of_the_National_Film_and_Television_School>;;
204;<starring, education, Yale_University>;;
637;<starring, subject, 1959_births>;;
42;<productionCompany, owningCompany, Philips>;;
28;<productionCompany, subject, PolyGram_Filmed_Entertainment_films>;;
778;<productionCompany, subject, Film_production_companies_of_the_United_Kingdom>;;
157;<starring, subject, Television_producers_from_Illinois>;;
28;<productionCompany, subject, Film_distributors_of_the_United_Kingdom>;;
28;<productionCompany, sameAs, 146788666>;;
28;<productionCompany, isPrimaryTopicOf, PolyGram_Filmed_Entertainment>;;
55;<productionCompany, parentCompany, PolyGram>;;
749;<director, subject, Screenwriters_from_Illinois>;;
28;<productionCompany, subject, 1980_establishments_in_England>;;
41;<productionCompany, parent, PolyGram>;;
28;<subject, core#broader, British_comedy_films>;;
1027;<subject, core#broader, Works_by_British_people>;;
48;<distributor, owningCompany, Comcast>;;
739;<subject, 1990s_prison_films>;;
467;<subject, Films_about_miscarriage_of_justice>;;
619;<distributor, Gramercy_Pictures>;;
546;<cinematography, Roger_Deakins>;;
293;<subject, American_business_films>;;
398;<distributor, PolyGram_Filmed_Entertainment>;;
116;<subject, Gambling_films>;;
293;<subject, 1998_independent_films>;;
617;<subject, American_courtroom_films>;;
196;<subject, Films_based_on_crime_novels>;;
74;<starring, Alfre_Woodard>;;
629;<subject, Films_about_lawyers>;;
69;<subject, Rysher_Entertainment_films>;;
312;<subject, American_legal_drama_films>;;
286;<starring, Richard_Gere>;;
641;<subject, 1990s_legal_films>;;
325;<starring, James_Caan>;;
647;<subject, Films_set_in_the_1940s>;;
288;<subject, 1972_films>;;
306;<subject, Lesbian-related_films>;;
756;<starring, subject, Golden_Globe_Award-winning_producers>;;
55;<starring, subject, American_people_of_Lithuanian-Jewish_descent>;;
1180;<starring, subject, Male_actors_from_Chicago>;;
186;<subject, core#broader, Films_set_in_the_future>;;
128;<starring, subject, Male_suicides>;;
240;<starring, subject, Male_actors_from_Michigan>;;
1567;<starring, subject, 21st-century_American_male_writers>;;
686;<starring, subject, Cancer_survivors>;;
1707;<starring, subject, American_male_television_actors>;;
973;<subject, core#broader, American_science_fiction_adventure_films>;;
959;<subject, core#broader, American_space_opera_films>;;
1092;<subject, core#broader, Space_adventure_films>;;
596;<starring, subject, Emmy_Award_winners>;;
48;<starring, subject, American_people_of_Czech_descent>;;
30;<starring, subject, American_talk_radio_hosts>;;
500;<starring, subject, Male_actors_from_Georgia_(U.S._state)>;;
20;<starring, subject, University_of_California,_Berkeley_alumni>;;
132;<starring, almaMater, Neighborhood_Playhouse_School_of_the_Theatre>;;
6;<starring, education, University_of_California,_Los_Angeles>;;
24;<starring, subject, United_States_Army_Air_Forces_soldiers>;;
24;<starring, occupation, Singing>;;
181;<starring, subject, Screenwriters_from_Illinois>;;
136;<starring, subject, 1926_births>;;
173;<subject, core#broader, Films_by_century_of_setting>;;
280;<starring, subject, Jewish_American_writers>;;
129;<cinematography, subject, European_Film_Award_for_Best_Cinematographer_winners>;;
58;<starring, subject, Canadian_people_of_German_descent>;;
33;<musicComposer, depiction, Howard_Shore,_Canadian_Film_Centre,_2013-1.jpg>;;
61;<musicComposer, subject, Canadian_male_classical_composers>;;
33;<musicComposer, subject, Officers_of_the_Order_of_Canada>;;
33;<musicComposer, birthPlace, Ontario>;;
61;<music, subject, Canadian_classical_composers>;;
33;<music, subject, Lighthouse_(band)_members>;;
33;<musicComposer, birthPlace, Toronto>;;
33;<music, subject, Musicians_from_Toronto>;;
33;<music, birthPlace, Ontario>;;
33;<musicComposer, subject, 21st-century_Canadian_male_musicians>;;
33;<music, subject, 21st-century_Canadian_male_musicians>;;
65;<music, subject, Canadian_male_classical_composers>;;
33;<music, sameAs, 19869016>;;
71;<musicComposer, website, >;;
33;<music, isPrimaryTopicOf, Howard_Shore>;;
462;<starring, Kevin_Costner>;;
759;<subject, Films_set_in_1995>;;
136;<subject, American_female_buddy_films>;;
263;<music, Maurice_Jarre>;;
269;<subject, Films_scored_by_Maurice_Jarre>;;
254;<musicComposer, Maurice_Jarre>;;
728;<subject, Films_that_won_the_Academy_Award_for_Best_Makeup>;;
151;<subject, 1990s_female_buddy_films>;;
592;<subject, American_black-and-white_films>;;
756;<subject, American_drama_films>;;
194;<subject, Medical-themed_films>;;
1352;<subject, 1990s_buddy_comedy_films>;;
286;<subject, German_films>;;
165;<subject, German-language_films>;;
196;<subject, 1990s_fantasy_adventure_films>;;
295;<subject, Films_shot_in_Morocco>;;
165;<subject, Films_set_in_deserts>;;
254;<subject, Films_set_in_1975>;;
77;<editing, Thom_Noble>;;
619;<subject, American_legal_films>;;
137;<subject, Films_based_on_children's_books>;;
430;<subject, Best_Musical_or_Comedy_Picture_Golden_Globe_winners>;;
552;<subject, Films_about_actors>;;
225;<music, Ennio_Morricone>;;
1174;<starring, subject, American_stage_actresses>;;
1525;<subject, core#broader, Films_about_extraterrestrial_life>;;
311;<distributor, division, 20th_Digital_Studio>;;
314;<distributor, subject, Former_News_Corporation_subsidiaries>;;
311;<distributor, subsidiary, Fox_Studios_Australia>;;
3705;<distributor, industry, Film_industry>;;
290;<distributor, parent, Walt_Disney_Studios_(division)>;;
290;<distributor, homepage, www.20thcenturystudios.com>;;
290;<distributor, hqLocationCity, Century_City>;;
277;<distributor, foundedBy, Darryl_F._Zanuck>;;
1033;<subject, core#broader, Action_adventure_films_by_country>;;
378;<starring, subject, Sarah_Lawrence_College_alumni>;;
2924;<director, subject, American_Cinema_Editors>;;
673;<subject, core#broader, American_fantasy_films>;;
1873;<writer, subject, Science_Fiction_Hall_of_Fame_inductees>;;
1960;<writer, subject, American_Cinema_Editors>;;
3393;<music, subject, Brit_Award_winners>;;
1301;<subject, core#broader, Films_adapted_into_works>;;
3270;<musicComposer, subject, Atlantic_Records_artists>;;
259;<writer, subject, Western_(genre)_film_directors>;;
201;<starring, subject, Activists_from_New_York_(state)>;;
3873;<music, subject, Decca_Records_artists>;;
2024;<writer, subject, Screenwriters_from_California>;;
2194;<music, subject, Best_Original_Music_Score_Academy_Award_winners>;;
2281;<music, subject, Golden_Globe_Award-winning_musicians>;;
955;<writer, subject, American_film_editors>;;
403;<cinematography, Alex_Thomson_(cinematographer)>;;
221;<starring, Charles_S._Dutton>;;
380;<subject, 1990s_science_fiction_horror_films>;;
263;<subject, 1990s_monster_movies>;;
623;<subject, 1986_films>;;
543;<starring, subject, Beverly_Hills_High_School_alumni>;;
1352;<starring, subject, American_people_of_Dutch_descent>;;
152;<starring, subject, American_women_screenwriters>;;
514;<subject, core#broader, Films_set_in_the_20th_century>;;
2742;<music, genre, Film_score>;;
205;<writer, subject, 20th-century_American_dramatists_and_playwrights>;;
399;<starring, subject, Arquette_family>;;
471;<starring, family, Coppola_family_tree>;;
109;<music, subject, 1954_births>;;
380;<starring, subject, Coppola_family>;;
255;<writer, subject, Best_Original_Screenplay_BAFTA_Award_winners>;;
117;<starring, subject, Actresses_from_Connecticut>;;
75;<starring, subject, Film_directors_from_Illinois>;;
42;<starring, subject, American_bloggers>;;
813;<director, subject, Best_Screenplay_Golden_Globe_winners>;;
1038;<writer, subject, Directors_Guild_of_America_Award_winners>;;
690;<writer, subject, Best_Directing_Academy_Award_winners>;;
1676;<starring, subject, AFI_Life_Achievement_Award_recipients>;;
710;<starring, subject, Stella_Adler_Studio_of_Acting_alumni>;;
271;<starring, Meg_Ryan>;;
925;<subject, American_crime_films>;;
762;<producer, subject, Tisch_School_of_the_Arts_alumni>;;
240;<writer, subject, 21st-century_American_women_writers>;;
100;<writer, subject, American_women_film_producers>;;
457;<subject, core#broader, Films_about_technology>;;
72;<writer, subject, 20th-century_American_women_writers>;;
945;<starring, subject, American_video_game_actresses>;;
560;<starring, subject, Outstanding_Performance_by_a_Female_Actor_in_a_Miniseries_or_Television_Movie_Screen_Actors_Guild_Award_winners>;;
245;<director, subject, Writers_from_New_York_City>;;
549;<writer, subject, 1963_births>;;
310;<starring, isPrimaryTopicOf, Nicolas_Cage>;;
310;<starring, award, List_of_awards_and_nominations_received_by_Nicolas_Cage>;;
310;<starring, title, List_of_awards_and_nominations_received_by_Nicolas_Cage>;;
310;<starring, parents, August_Coppola>;;
310;<starring, owl#differentFrom, Nicholas_Gage>;;
615;<starring, spouse, Lisa_Marie_Presley>;;
304;<starring, awards, List_of_awards_and_nominations_received_by_Nicolas_Cage>;;
287;<starring, subject, Internet_memes>;;
305;<starring, birthPlace, Long_Beach,_California>;;
609;<starring, spouse, Patricia_Arquette>;;
304;<starring, sameAs, 29721097>;;
315;<starring, subject, Male_actors_from_Las_Vegas>;;
304;<starring, parent, August_Coppola>;;
304;<starring, works, Nicolas_Cage_filmography>;;
304;<starring, depiction, Nicolas_Cage_Deauville_2013.jpg>;;
435;<starring, subject, Male_actors_from_Long_Beach,_California>;;
304;<starring, occupation, Nicolas_Cage__PersonFunction__1>;;
47;<starring, occupation, Meg_Ryan__PersonFunction__1>;;
54;<writer, subject, 1941_births>;;
47;<starring, depiction, Meg_Ryan_2009_portrait.jpg>;;
80;<director, subject, 20th-century_American_novelists>;;
373;<writer, subject, Jewish_American_writers>;;
41;<starring, child, Jack_Quaid>;;
44;<starring, isPrimaryTopicOf, Meg_Ryan>;;
32;<musicComposer, subject, Musicians_from_London>;;
71;<starring, spouse, Dennis_Quaid>;;
44;<starring, birthPlace, Fairfield,_Connecticut>;;
66;<starring, subject, University_of_Connecticut_alumni>;;
49;<starring, subject, Actors_from_Fairfield,_Connecticut>;;
47;<starring, subject, Connecticut_Democrats>;;
44;<starring, sameAs, 74049344>;;
228;<starring, subject, Hispanic_and_Latino_American_actresses>;;
405;<studio, location, United_States>;;
658;<productionCompany, location, United_States>;;
484;<starring, subject, Deaths_from_cancer_in_California>;;
670;<starring, subject, American_memoirists>;;
171;<starring, occupation, Activism>;;
65;<starring, subject, Male_actors_from_Evanston,_Illinois>;;
845;<director, subject, Best_Original_Screenplay_Academy_Award_winners>;;
924;<subject, Films_featuring_a_Best_Supporting_Actor_Academy_Award-winning_performance>;;
444;<subject, Films_based_on_biographies>;;
750;<editing, Richard_Marks>;;
106;<starring, Billy_Crystal>;;
226;<starring, John_Malkovich>;;
718;<subject, National_Society_of_Film_Critics_Award_for_Best_Film_winners>;;
507;<starring, Diane_Keaton>;;
149;<subject, Films_with_screenplays_by_David_Mamet>;;
702;<subject, 1990s_biographical_drama_films>;;
185;<subject, core#broader, Films_by_country>;;
927;<starring, subject, Living_people>;;
1495;<subject, core#broader, English-language_works>;;
1825;<subject, core#broader, Films_by_language>;;
853;<subject, core#broader, Cinema_of_the_United_States>;;
2004;<starring, subject, Cecil_B._DeMille_Award_Golden_Globe_winners>;;
4387;<musicComposer, subject, Decca_Records_artists>;;
3974;<musicComposer, subject, 20th-century_American_conductors_(music)>;;
3697;<music, subject, 20th-century_American_conductors_(music)>;;
2332;<musicComposer, subject, Best_Original_Music_Score_Academy_Award_winners>;;
2157;<music, subject, Varèse_Sarabande_Records_artists>;;
3048;<musicComposer, genre, Film_score>;;
2581;<musicComposer, subject, Golden_Globe_Award-winning_musicians>;;
3992;<musicComposer, subject, American_male_classical_composers>;;
3999;<music, subject, American_male_classical_composers>;;
1141;<studio, subject, Film_production_companies_of_the_United_States>;;
1145;<subject, core#broader, Adventure_films_by_series>;;
925;<writer, subject, Jewish_American_screenwriters>;;
1275;<studio, product, Film>;;
2761;<subject, American_films_about_revenge>;;
283;<starring, Kevin_Bacon>;;
533;<editing, John_Wright_(film_editor)>;;
220;<subject, Revisionist_Western>;;
368;<subject, Films_based_on_non-fiction_books>;;
428;<subject, Films_scored_by_Bill_Conti>;;
422;<musicComposer, Bill_Conti>;;
422;<music, Bill_Conti>;;
136;<editing, William_Steinkamp>;;
88;<subject, Films_set_in_the_1880s>;;
486;<music, subject, Musicians_from_New_York_City>;;
502;<musicComposer, subject, Musicians_from_New_York_City>;;
434;<subject, core#broader, Social_science_fiction_films>;;
391;<subject, core#broader, Political_films_by_genre>;;
332;<subject, core#broader, Dystopian_fiction>;;
1211;<starring, subject, 1964_births>;;
353;<starring, subject, Outstanding_Performance_by_a_Lead_Actress_in_a_Miniseries_or_Movie_Primetime_Emmy_Award_winners>;;
2412;<musicComposer, occupation, Composer>;;
462;<subject, core#broader, Apocalyptic_films>;;
1203;<subject, core#broader, 1990s_science_fiction_films>;;
345;<subject, core#related, Doomsday_films>;;
274;<subject, core#broader, Post-apocalyptic_fiction>;;
342;<subject, core#broader, Dystopian_films>;;
2169;<subject, core#broader, Science_fiction_action_films>;;
252;<subject, core#related, Apocalyptic_films>;;
547;<writer, subject, Fantasy_film_directors>;;
661;<subject, core#broader, Fictional_portrayals_of_police_departments_in_the_United_States>;;
429;<starring, subject, 1950_births>;;
